"day","wave_height","cloud_cover","rain","moon"
2019-03-15,0.676250007003546,0.194509640336037,0,0.639197066232704
2019-03-16,0.299999995157123,0.122803740203381,0,0.746381264578418
2019-03-17,0.432500004768372,0.0696712210774422,0,0.841025410439037
2019-03-18,0.996250011026859,0.633738100528717,0.00334162791659764,0.916983582189921
2019-03-19,0.513749994337559,0.968451738357544,0.231052850722335,0.969470568974807
2019-03-20,1.1875,0.556505739688873,0.0487595425511245,0.995574136238442
2019-03-21,1.22749998420477,0.29396715760231,0.000285527988808099,0.99447333132164
2019-03-22,1.0075000077486,0.254314333200455,0.000191406186900167,0.967348062524819
2019-03-23,0.586249995976686,0.0124552845954895,0.00122763833587669,0.917039858822947
2019-03-24,0.328750001266599,0.0186545364558697,0,0.847567684779096
2019-03-25,0.183750001713634,0.308625489473343,0,0.763608512446907
2019-03-26,1.01000000536442,0.772597074508667,0,0.670029176080008
2019-03-27,0.881250001490116,0.633675217628479,0,0.57152072945525
2019-03-28,0.519999995827675,0.156591147184372,0,0.47235387080081
2019-03-29,0.327500004321337,0.462350487709045,0,0.376251389004621
2019-03-30,0.413750000298023,0.247081443667412,7.14220149689027e-05,0.286361248619339
2019-03-31,0.731249995529652,0.504989504814148,0.0452410131401848,0.208479109430198
2019-04-01,0.657499998807907,0.3769451379776,0.153064014739357,0.135299248172119
2019-04-02,0.439999997615814,0.248273357748985,0.000397451600520071,0.0782536270561129
2019-04-03,0.558749988675117,0.233026936650276,0.0522262598678935,0.0359278157663832
2019-04-04,0.887500002980232,0.492638349533081,0.00328322244058654,0.00999878043320956
2019-04-05,0.793750006705523,0.140858247876167,0.155120767885819,0.00207185321366943
2019-04-06,1.91999995708466,0.0453647822141647,0.0181862469617045,0.0135840026465598
2019-04-07,1.7262500077486,0.49948462843895,0.0204195966944098,0.0455895593825449
2019-04-08,0.922499999403954,0.115352421998978,0.000262303132103625,0.0984427304907577
2019-04-09,1.13625001162291,0.767622947692871,0.0142200542541104,0.171427404440165
2019-04-10,1.19750000536442,0.731225967407227,0.0182279236469185,0.262420600922284
2019-04-11,0.797500006854534,0.518889486789703,0.0142056569529814,0.367696619232405
2019-04-12,0.833750002086163,0.627785861492157,0.00236222217608884,0.481969297502912
2019-04-13,0.39750000834465,0.434433549642563,0.000214980289570121,0.598723022770716
2019-04-14,0.503749996423721,0.940741121768951,0,0.710808267631449
2019-04-15,0.748749993741512,0.993465721607208,0.0019795261323452,0.811199343533929
2019-04-16,0.644999995827675,0.490742206573486,0.00488284649691195,0.893761439357036
2019-04-17,0.530000004917383,0.314551770687103,5.16204927691888e-05,0.953871811710194
2019-04-18,1.52624999731779,0.258312046527863,0.0164596513059223,0.988786005214807
2019-04-19,1.62749999761581,0.312815815210342,0.0218712175410474,0.9977133182702
2019-04-20,2.20750001072884,0.83723258972168,0.0364750558219384,0.981636820509426
2019-04-21,1.62124998867512,0.794401884078979,0.161716074217111,0.942959059847293
2019-04-22,1.56374999880791,0.871991813182831,0.299754174193367,0.885067691985335
2019-04-23,1.39375001192093,0.244019269943237,0.0213885741686681,0.811902574364266
2019-04-24,1.68625000119209,0.784983694553375,0.0197452809516108,0.727580913335695
2019-04-25,1.62750001251698,0.696760177612305,0.00109458596853074,0.636111726449781
2019-04-26,0.919999994337559,0.327119052410126,0,0.541211288062865
2019-04-27,0.33249999769032,0.534857094287872,0,0.446218020014484
2019-04-28,0.258750004693866,0.488232344388962,0,0.354096267315729
2019-04-29,0.484999995678663,0.522689282894135,8.73672760803856e-05,0.267510996593801
2019-04-30,0.421249996870756,0.595462620258331,0.000462944939272347,0.18894806422119
2019-05-01,0.373750001192093,0.678415298461914,0,0.120847012673148
2019-05-02,0.716249994933605,0.458090156316757,0.0297439601126825,0.0657063925917366
2019-05-03,0.637499999254942,0.639460980892181,0.163248623721302,0.0261178429331048
2019-05-04,0.574999995529652,0.419567435979843,0.0364258703484666,0.00468846958340663
2019-05-05,1.28125000745058,0.344859927892685,0.000731612090021372,0.00382587992480699
2019-05-06,0.718750007450581,0.0554529093205929,0.00856931274029193,0.0253893220116459
2019-05-07,0.628749992698431,0.0156776811927557,0,0.0702515374466727
2019-05-08,0.709999993443489,0.324905782938004,6.76373019814491e-05,0.137859359021838
2019-05-09,1.14499999582767,0.751475632190704,0,0.225910115078034
2019-05-10,0.665000002831221,0.581752955913544,0,0.330258048733596
2019-05-11,0.432500004768372,0.0990847125649452,8.78450592267654e-05,0.445121674324553
2019-05-12,0.58500000461936,0.102182857692242,8.74533725436777e-05,0.563587746722801
2019-05-13,0.698749996721745,0.448714047670364,0.00446755439043045,0.678325585776165
2019-05-14,0.413749996572733,0.33852219581604,0,0.782368231953166
2019-05-15,0.416249997913837,0.869820892810822,0,0.869805883268133
2019-05-16,0.664999987930059,0.451723247766495,0,0.936273099103597
2019-05-17,1.22874999791384,0.257569670677185,0.0288418577838456,0.979175479565161
2019-05-18,1.01500000804663,0.431883931159973,0.000210401296385498,0.99766707627169
2019-05-19,0.927500009536743,0.705401420593262,0.00236832420341671,0.992435739908964
2019-05-20,0.552500002086163,0.374823689460754,0.000479320704016573,0.965372602345548
2019-05-21,0.275000002235174,0.678817570209503,3.97121766582131e-05,0.919198775839831
2019-05-22,0.180000001564622,0.815579473972321,0.000135546244450779,0.85710740468103
2019-05-23,0.282499998807907,0.871318399906158,0,0.782461502810573
2019-05-24,0.322500001639128,0.427254319190979,0.185155600775033,0.698572338507954
2019-05-25,0.401250001043081,0.432082802057266,0.0882984604686499,0.608570365866285
2019-05-26,0.628750003874302,0.152311161160469,0.0067295818553248,0.515369759939123
2019-05-27,0.478749997913837,0.629845559597015,6.35239629787065e-05,0.421717097028964
2019-05-28,0.501249998807907,0.520331025123596,0.000290378608269748,0.33030374860146
2019-05-29,0.738750003278255,0.0267187859863043,0.0712456167093478,0.243910023867386
2019-05-30,0.443749997764826,0.74351578950882,0,0.16553799489159
2019-05-31,0.186250003054738,0.933633983135223,0,0.0984818763796211
2019-06-01,0.110000000335276,0.887534201145172,0,0.0462843030679899
2019-06-02,0.246250003576279,0.449909895658493,0,0.0125393875726655
2019-06-03,0.367499995976686,0.349310874938965,0,0.000533019667136814
2019-06-04,0.326249998062849,0.732955992221832,0,0.0127559375977503
2019-06-05,0.733749996870756,0.813473701477051,0.000202771232693522,0.0503754144611213
2019-06-06,0.979999981820583,0.465723723173141,0,0.112788738541408
2019-06-07,0.521250002086163,0.0766236409544945,3.17668309435248e-05,0.19738646899174
2019-06-08,1.0387500077486,0.0918607637286186,0,0.299615484744474
2019-06-09,0.601250004023314,0.0886631906032562,0,0.413358723463852
2019-06-10,0.430000007152557,0.107328183948994,6.36270343079559e-05,0.531565214313914
2019-06-11,0.791249990463257,0.63058215379715,0.0244064849539427,0.647001747854156
2019-06-12,0.67875000089407,0.0740289315581322,0.0157631784531986,0.752977983603886
2019-06-13,0.827500000596046,0.38975515961647,0.00302058947454498,0.843921885595255
2019-06-14,1.04624999314547,0.529705286026001,7.94170773588121e-06,0.915735749729641
2019-06-15,1.04375001043081,0.549879550933838,0,0.965921170195584
2019-06-16,0.630000002682209,0.894564926624298,0,0.993505623312942
2019-06-17,0.269999999552965,0.630196630954742,0,0.998826834263826
2019-06-18,0.223750000819564,0.559313535690308,0,0.983236560744844
2019-06-19,0.294999998062849,0.85565310716629,0,0.948780008825976
2019-06-20,0.317500002682209,0.552242338657379,0.00021052498766494,0.897897145687392
2019-06-21,0.428749997168779,0.0239749122411013,0.000623656262632721,0.833181135219226
2019-06-22,0.423749998211861,0.0505667515099049,0,0.757217942373212
2019-06-23,0.321250000968575,0.294644802808762,0,0.672519586657935
2019-06-24,0.744999997317791,0.249578878283501,0,0.58155108567851
2019-06-25,0.506249994039536,0.111328713595867,0.00162841752171516,0.486837445540607
2019-06-26,0.684999998658895,0.080208383500576,0,0.391122113003454
2019-06-27,0.786249995231628,0.0660092756152153,0,0.297533033072014
2019-06-28,0.378750000149012,0.198135957121849,0,0.209699628667574
2019-06-29,0.224999997764826,0.306346267461777,0,0.131758805823171
2019-06-30,0.316250003874302,0.0226714815944433,0,0.0681972021523062
2019-07-01,0.508749987930059,0.105941534042358,0,0.0235056066175618
2019-07-02,0.355000004172325,0.099090613424778,0,0.0016690491895055
2019-07-03,0.238749999552965,0.293816953897476,0,0.00557207372907453
2019-07-04,0.37499999627471,0.587397634983063,0,0.0364437968212141
2019-07-05,0.292500000447035,0.0260689258575439,0.000166787387456679,0.0934803410493158
2019-07-06,0.168749998323619,0.0406906343996525,0.000174987988543762,0.173751388450774
2019-07-07,0.723749998956919,0.295256823301315,0.00273207365353301,0.272429352878448
2019-07-08,0.719999998807907,0.150257498025894,0.0165801811817801,0.383297887516227
2019-07-09,0.96875,0.00350244832225144,0.00188210594842531,0.499431225558752
2019-07-10,0.566249996423721,9.14931297302246e-06,0,0.613908424411255
2019-07-11,0.282499996945262,0.173770472407341,0,0.720440015068036
2019-07-12,0.263750003650784,0.410005122423172,0,0.813825533188344
2019-07-13,0.4375,0.203298151493073,8.74412435791783e-05,0.890209204446626
2019-07-14,0.454999998211861,0.180012345314026,0.0349265355907846,0.947142029974901
2019-07-15,0.583750002086163,0.468225717544556,0.00400755880036741,0.983485009955235
2019-07-16,0.430000003427267,0.0789520815014839,0,0.999201168649663
2019-07-17,0.381250005215406,0.0236149933189154,2.39415385294706e-05,0.995087519164989
2019-07-18,0.488749995827675,0.000915924727451056,0.000375400617258492,0.972495865422061
2019-07-19,0.441250007599592,0.00863929558545351,0,0.933085474138486
2019-07-20,0.85750000923872,0.109221935272217,0,0.8786420233588
2019-07-21,0.747500002384186,0.0349331498146057,0,0.810986214895817
2019-07-22,0.679999999701977,0,0,0.731982200718091
2019-07-23,0.526249993592501,0.150482356548309,0,0.643640481689072
2019-07-24,0.432499993592501,0.182656586170197,0,0.548292164905282
2019-07-25,0.352500002831221,0.187750920653343,0,0.448792235152441
2019-07-26,0.363750003278255,0.503200590610504,0.0028117501642555,0.348691731958009
2019-07-27,0.753749988973141,0.00913048814982176,0.0551144876226317,0.252308258952651
2019-07-28,1.34124999493361,0.0120213823392987,0.000135041773319244,0.164628955920277
2019-07-29,0.498750004917383,0.00789932440966368,0,0.0910065064331046
2019-07-30,0.296249996870756,0.269145727157593,9.53041308093816e-05,0.0366571220306577
2019-07-31,0.973750002682209,0.518348872661591,0.000190494276353093,0.00602948025451877
2019-08-01,0.856249995529652,0.290739148855209,5.55689148029614e-05,0.00216534028965026
2019-08-02,0.494999997317791,0.710927069187164,0,0.02619383165098
2019-08-03,0.297499997541308,0.31416442990303,0,0.077079296484356
2019-08-04,0.212500002235174,0.56206214427948,0,0.15168199332291
2019-08-05,0.30375000089407,0.403326749801636,0.000271170080168304,0.245113807291946
2019-08-06,0.268750004470348,0.0695247054100037,0.000258423511922956,0.351305337806897
2019-08-07,0.264999996870756,0.0926667675375938,0,0.463666497209478
2019-08-08,0.208750000223517,0.052901703864336,0.000333539588837084,0.575724267155191
2019-08-09,0.387499993667006,0.16661225259304,0,0.681648652264132
2019-08-10,0.507499996572733,0.483195781707764,0,0.776615746456046
2019-08-11,0.443750005215406,0.824054002761841,0.00170399528087728,0.856992696107517
2019-08-12,0.640000002458692,0.587385952472687,0.0222027738345787,0.920357196111996
2019-08-13,0.959999985992908,0.0560157708823681,0,0.965383184385814
2019-08-14,0.42000000551343,0.396659821271896,0.0134380634335685,0.991635901740592
2019-08-15,0.276249997317791,0.452672570943832,4.76575223729014e-05,0.999324698573433
2019-08-16,0.421250006183982,0.160325467586517,0,0.989061632212415
2019-08-17,0.497500006109476,0.293439537286758,0,0.961668644120998
2019-08-18,0.701249986886978,0.352437943220139,0,0.918066698011244
2019-08-19,0.60750000923872,0.258275181055069,0.00109562336092495,0.859267322565567
2019-08-20,0.947500012814999,0.101117081940174,0.0276045848295325,0.786470675258611
2019-08-21,0.980000011622906,0.0826152190566063,0,0.701254390433686
2019-08-22,0.478750001639128,0.392590910196304,0,0.605814751937824
2019-08-23,0.320000002160668,0.412444949150085,1.58858401988482e-05,0.503199161050668
2019-08-24,0.162500001490116,0.580727756023407,0.011923189049412,0.397452871814443
2019-08-25,0.142500000074506,0.630192160606384,0.000219098481579749,0.293602459015766
2019-08-26,0.292500000447035,0.449591845273972,0,0.197421263210296
2019-08-27,0.626250006258488,0.194185391068459,0.221005408093333,0.114969300203107
2019-08-28,0.452500000596046,0.106986619532108,0.0136325652420055,0.0519620842051274
2019-08-29,0.226249998435378,0.451141119003296,0.000135565642267466,0.0130796029350921
2019-08-30,0.134999999776483,0.867565393447876,0.000103631464298815,0.00135584121753363
2019-08-31,0.0637499997392297,0.331278115510941,0.000646531873371714,0.0177770809256254
2019-09-01,0.068749999627471,0.941675245761871,0,0.0611668991147573
2019-09-02,0.399999994784594,0.433100819587708,0.0607295987720136,0.128366382522375
2019-09-03,0.327500000596046,0.144574716687202,0.00238430698118464,0.214654457063766
2019-09-04,0.226250000298023,0.17624568939209,0,0.314313815026109
2019-09-05,0.290000000968575,0.0881597027182579,0.067640095949173,0.421237929050986
2019-09-06,0.83874998986721,0.579536497592926,0.0132009927256149,0.529487852523498
2019-09-07,0.573750004172325,0.79312938451767,0.0120209297165275,0.633733160973634
2019-09-08,0.50874999538064,0.360654026269913,0.0182501589733874,0.729540439057343
2019-09-09,0.553749989718199,0.527587592601776,0.000850009485020564,0.813500084015698
2019-09-10,1.66124998033047,0.426616579294205,1.3099251082167,0.883205662883715
2019-09-11,1.68500000238419,0.303007453680038,0.656856049317867,0.937118391620487
2019-09-12,1.54749998450279,0.361369043588638,0.011547158464964,0.974361431590761
2019-09-13,1.41624999046326,0.807344734668732,0.397669733501971,0.994494015705725
2019-09-14,1.39124999940395,0.99167537689209,0.128209459944628,0.997314196643005
2019-09-15,1.23250000178814,0.891417741775513,0.00535665685674758,0.982732201606371
2019-09-16,0.872500002384186,0.65271133184433,0.00695756170898676,0.950744850459551
2019-09-17,0.389999998733401,0.224357783794403,0.00700504688211367,0.901525404752595
2019-09-18,0.123750001192093,0.448493003845215,3.17692574469675e-05,0.835622212960713
2019-09-19,0.0925000002607703,0.214271023869514,0.00135437585413456,0.754234016990687
2019-09-20,0.358750001527369,0.190163254737854,0.00748950196793885,0.659502824771662
2019-09-21,0.907499998807907,0.556866347789764,0.0418794988945592,0.554743716641192
2019-09-22,0.664999984204769,0.906349837779999,6.75663613947108e-05,0.444524650427653
2019-09-23,0.785000003874302,0.608921945095062,0.00912967789190589,0.334527138344329
2019-09-24,0.496250003576279,0.754408180713654,1.98682155172492e-05,0.231162778804002
2019-09-25,0.714999988675117,0.745064496994019,9.12696123123169e-05,0.14098214536896
2019-09-26,0.381250001490116,0.381672888994217,0,0.0699723148001029
2019-09-27,0.213750002905726,0.668541967868805,1.19228689143824e-05,0.0228754039893643
2019-09-28,0.200000002980232,0.299039721488953,0.000885615008883178,0.00265888037977902
2019-09-29,0.223749997094274,0.513066947460175,0,0.0102304516403088
2019-09-30,0.256249999627471,0.693982779979706,0.000603666819642967,0.0444315918053595
2019-10-01,0.233750002458692,0.790198266506195,0.00170522253029048,0.102285178485074
2019-10-02,0.546249993145466,0.336002260446548,0.0271652825176716,0.179430347016553
2019-10-03,1.01750000566244,0.616179406642914,0.0097323982117814,0.27065741459156
2019-10-04,0.411250002682209,0.633305191993713,0,0.370454953522508
2019-10-05,0.409999996423721,0.172638908028603,0.00607325137025327,0.473493746227249
2019-10-06,0.30375000089407,0.775868952274323,0.0144193036248907,0.574993021516851
2019-10-07,0.836249986663461,0.346254259347916,0.00467712152385502,0.670939242298913
2019-10-08,0.511250000447035,0.241462603211403,0,0.758153602807346
2019-10-09,0.387499999254942,0.255631059408188,0.000297732185572386,0.834227957095198
2019-10-10,0.472499996423721,0.346066117286682,0.00216546072806523,0.897367036264545
2019-10-11,0.634999990463257,0.118357934057713,8.33533704280853e-05,0.946185633543026
2019-10-12,1.02625001966953,0.0533118359744549,0,0.979512738163819
2019-10-13,0.667500004172325,0.30017164349556,3.57516292126547e-05,0.996251305527745
2019-10-14,0.482499994337559,0.137621745467186,0.0605337845627218,0.995333360040342
2019-10-15,1.54749999940395,0.613884329795837,0.128989326185547,0.97579544351917
2019-10-16,0.672499999403954,0.380015283823013,0,0.936978360029738
2019-10-17,0.636249996721745,0.756378948688507,0,0.878827812187964
2019-10-18,0.574999995529652,0.518130004405975,0,0.802241835045152
2019-10-19,0.872500009834766,0.2232695966959,1.19483347660321e-05,0.709384123353074
2019-10-20,1.38000001013279,0.25872391462326,0.0585997513553593,0.603869924677761
2019-10-21,0.810000002384186,0.698550403118134,0.900027866009623,0.4907429062808
2019-10-22,1.09624999016523,0.812410116195679,1.99678703211248,0.376200469075971
2019-10-23,1.31999999284744,0.577342689037323,0.100767116236966,0.267083619523781
2019-10-24,1.41374997794628,0.192548081278801,0.00897742575034499,0.170207933436733
2019-10-25,0.841249987483025,0.437798261642456,0.000119752556315689,0.0916536528002044
2019-10-26,0.319999998435378,0.728544235229492,0.00487477518618107,0.0361417688592546
2019-10-27,0.193749999627471,0.367470234632492,0.00494078267365694,0.00595217257641084
2019-10-28,0.127499998547137,0.499092310667038,0.0077152699304861,0.00396574411764433
2019-10-29,0.387499999254942,0.877551555633545,0.00712844348527142,0.0272611083973512
2019-10-30,0.246249997988343,0.993662357330322,0.000585297414090746,0.0738549795739023
2019-10-31,0.454999996349216,0.928623914718628,0.0223629176616669,0.139895587668085
2019-11-01,0.518749993294477,0.831935822963715,0.0157109079736983,0.220805868417218
2019-11-02,1.20375001430511,0.77672666311264,0.0030228595733206,0.311772280213971
2019-11-03,2.59874996542931,0.51068377494812,0.108191314211581,0.408157734192603
2019-11-04,2.21999998390675,0.485117703676224,2.39039454896783e-05,0.505791041663629
2019-11-05,2.28874996304512,0.95508074760437,0.0409826170653105,0.601111317721915
2019-11-06,1.69125001132488,0.992628335952759,0.0138506147777662,0.69117259703928
2019-11-07,1.46625000238419,0.739710330963135,0.130871441797353,0.773536765849382
2019-11-08,1.6974999755621,0.358683466911316,0.133631067001261,0.846098761876467
2019-11-09,2.19250001013279,0.734028995037079,0.0289521995000541,0.90689607197124
2019-11-10,1.88499999046326,0.896635115146637,0.772790226619691,0.953955560614992
2019-11-11,1.88124999403954,0.899675130844116,0.0128326937556267,0.985225291051423
2019-11-12,1.38999998569489,0.729072034358978,0.0231624198931968,0.998626918457405
2019-11-13,1.24000000953674,0.757824182510376,0.268101139226928,0.992244288312989
2019-11-14,2.1287500411272,0.608824849128723,0.228447184781544,0.964635727245727
2019-11-15,1.77375000715256,0.912768840789795,0.165131132234819,0.915223962763526
2019-11-16,1.18875000625849,0.811554491519928,0.119534299301449,0.844686056359023
2019-11-17,1.44124999642372,0.924833059310913,0.0542585039511323,0.755247181061932
2019-11-18,1.70124998688698,0.528123497962952,0.475185719551519,0.65078696637283
2019-11-19,0.992499977350235,0.246730610728264,0.0353026553057134,0.536699531244194
2019-11-20,0.538750004023314,0.820806443691254,0.0581012391194236,0.419501797088849
2019-11-21,0.871249996125698,0.834564507007599,0.0391712492273655,0.306243292805971
2019-11-22,1.39874999970198,0.627273738384247,0.420005846535787,0.203815628996672
2019-11-23,2.67124995589256,0.727153122425079,0.124437312479131,0.118278105002525
2019-11-24,2.28999999165535,0.538908660411835,0,0.0543055267399272
2019-11-25,1.25249999761581,0.569213569164276,0,0.0148330551159819
2019-11-26,1.03374999761581,0.482320874929428,2.38257289453259e-05,0.000932420845699777
2019-11-27,1.54125000536442,0.54316645860672,0.000150915482777236,0.0119138332760034
2019-11-28,1.3887500166893,0.462186306715012,0,0.0456140998625407
2019-11-29,1.07875000685453,0.493679791688919,0,0.0988070055804459
2019-11-30,0.50874999165535,0.484879463911057,0.000330441253026947,0.167659319147392
2019-12-01,0.693750008940697,0.372785091400146,0.00662997126710252,0.248156680297801
2019-12-02,1.00999999046326,0.668506920337677,0.447397236712277,0.336437744972433
2019-12-03,1.57874999940395,0.414152026176453,0.307286158204079,0.428998855927223
2019-12-04,1.70624998211861,0.112961374223232,1.17736938409507,0.522759369434391
2019-12-05,1.15749999880791,0.270062357187271,0.0101031428130227,0.615003695481959
2019-12-06,0.836249995976686,0.280538201332092,0.00052423155239012,0.703236146636714
2019-12-07,0.292500000447035,0.255432814359665,0.00090568937594071,0.784997481073474
2019-12-08,0.218750001862645,0.509816348552704,2.78329626013374e-05,0.85769785865536
2019-12-09,1.58375000953674,0.471606642007828,0.0482661016576458,0.918520089284104
2019-12-10,1.64499998837709,0.914285361766815,0,0.964438674104068
2019-12-11,0.938749976456165,0.375244498252869,0.00819051638245583,0.99238247179989
2019-12-12,2.02500000596046,0.18483655154705,0.000771290331158525,0.999541023728633
2019-12-13,2.99500000476837,0.0155760450288653,0.0505124517076183,0.983779191534683
2019-12-14,1.96374998986721,0.196797251701355,0,0.944089263093047
2019-12-15,1.09000001847744,0.37575900554657,0,0.880985344715517
2019-12-16,0.80375000089407,0.129424095153809,1.59304054392351e-05,0.796742555741001
2019-12-17,1.34499999880791,0.558554947376251,0.00310386531054974,0.695408079623904
2019-12-18,0.71875,0.461605221033096,0.0048379588406533,0.582557487155852
2019-12-19,0.995000004768372,0.285086780786514,0.00734048035155865,0.464824228628288
2019-12-20,2.84749999642372,0.422166973352432,0.251784251304343,0.349276401435525
2019-12-21,3.15375003218651,0.708783209323883,0.112124856968876,0.24274106248274
2019-12-22,3.24375000596046,0.393728584051132,0.000480562448501587,0.151179285315117
2019-12-23,1.62250000238419,0.729604005813599,0,0.0791989306718072
2019-12-24,0.602500006556511,0.94123911857605,0,0.0297635554527241
2019-12-25,0.17875000089407,0.657115161418915,6.35894465972342e-05,0.00412109058448484
2019-12-26,0.142499997746199,0.674932479858398,3.57752760749008e-05,0.00193968645031423
2019-12-27,0.426249999552965,0.710853099822998,0.000430103682447225,0.0216054521971952
2019-12-28,0.312500005587935,0.40017107129097,0.000258442014455795,0.0606134566228566
2019-12-29,0.263749999925494,0.454159885644913,0.00283971894532442,0.115974248470272
2019-12-30,0.188750002533197,0.120665036141872,0.00264466507360339,0.184564916388965
2019-12-31,0.206250000745058,0.712510049343109,2.38651409745216e-05,0.263373498947576
2020-01-01,0.278749998658895,0.612836718559265,0.000441214069724083,0.349612307429321
2020-01-02,0.154999999329448,0.530518651008606,0.00973226269707084,0.440702915015857
2020-01-03,0.127500000409782,0.908246338367462,0.0021736293547292,0.534158627269604
2020-01-04,0.202500002458692,0.185955718159676,0,0.627407293921669
2020-01-05,0.464999996125698,0.00577328586950898,7.94231436174186e-06,0.717608133577211
2020-01-06,0.40625,0.35240575671196,0.000258645741268992,0.801520522782125
2020-01-07,0.251250002533197,0.460199981927872,0.00319662899528339,0.875478898265361
2020-01-08,0.269999999552965,0.278855800628662,0,0.935513577100095
2020-01-09,0.25874999910593,0.189352035522461,0.000989394379757869,0.9776309956264
2020-01-10,0.551249995827675,0.546894967556,0.214882995351218,0.998230828770271
2020-01-11,1.09624999761581,0.0678526684641838,0.000332792609469834,0.994599060701407
2020-01-12,0.408750001341105,0.0211435947567225,0,0.965386661113783
2020-01-13,0.362500002607703,0.434006690979004,0.00011133185040535,0.910974113076388
2020-01-14,0.906249985098839,0.380036681890488,0.000385652441536877,0.833637995591917
2020-01-15,0.707500007003546,0.800754249095917,0.00112117652406596,0.737473560202486
2020-01-16,0.345000002533197,0.134307101368904,0.000230579644266982,0.628075517219144
2020-01-17,0.855000004172325,0.179902017116547,0,0.512024473796264
2020-01-18,0.721250012516975,0.491582959890366,0.000238263353935508,0.396258534539609
2020-01-19,1.70374999195337,0.937709987163544,1.49076443631202,0.287424491414598
2020-01-20,2.60124999284744,0.976337730884552,0.987773644737899,0.191301460753984
2020-01-21,2.29000002145767,0.721141576766968,0.0905324704945087,0.112374031708861
2020-01-22,1.66374997794628,0.61312210559845,0.11995268141618,0.0536043622706998
2020-01-23,1.10999999940395,0.392381191253662,0.0178534737642622,0.0164167266771327
2020-01-24,0.512499991804361,0.280564337968826,0.000210642610909417,0.000869956707885866
2020-01-25,0.478749994188547,0.823860347270966,0.00192942866306112,0.00596134961097117
2020-01-26,0.438749995082617,0.446618676185608,0.0477592293464113,0.0299874945385799
2020-01-27,0.676249999552965,0.414996594190598,0,0.0708865640444569
2020-01-28,1.53624998033047,0.388505697250366,0,0.126500995506481
2020-01-29,0.938750006258488,0.408963948488235,7.9493474913761e-05,0.194723329349605
2020-01-30,0.558749981224537,0.720444440841675,0.00109927111680008,0.273514651524722
2020-01-31,0.551249995827675,0.412828236818314,0,0.360809777974851
2020-02-01,0.431249994784594,0.383421897888184,0,0.454343760508525
2020-02-02,0.416250001639128,0.0904704406857491,0,0.551449766418968
2020-02-03,0.207499999552965,0.10188764333725,0,0.64888793676074
2020-02-04,0.767499998211861,0.109503090381622,0.000190688297152519,0.742766140025002
2020-02-05,1.1912500038743,0.193756580352783,0.00153317034801148,0.828603373926623
